temperature,humidity,pressure,soil_raw,soilMoisture,vpd_kpa,et0_proxy,heat_stress,moisture_deficit,dry_hot_index,pump_historical,irrigate,relayStatus,targetValue,device_id
34.81096857,45.96664777,856.72,411.7683597,14.509156772029915,3.0065245867287915,6.3355958850747625,0.97637107125,0.7581807204661681,0.7581807204661681,1,1,ON,100.0,esp32-irrigation
19.38014281,55.39879336,852.76,983.4812735,99.79908960798303,1.0035495960519447,2.5408596087598196,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
29.91325032,58.38617365,856.86,581.6997102,39.860050762747065,1.7569349885583634,4.6930356641113,0.36415628999999994,0.33566582062088224,0.315268666488437,1,1,ON,100.0,esp32-irrigation
21.06282126,60.33600657,858.37,652.6742974,50.44826318410429,0.9902585400730937,2.761008384971224,0.0,0.15919561359826181,0.11900901077609467,1,1,ON,100.0,esp32-irrigation
37.21101263,75.77708667,852.84,531.6545514,32.39415637801781,1.5374994454080049,5.794404620593931,1.0,0.46009739369970315,0.40689856876159214,1,1,ON,100.0,esp32-irrigation
22.27204739,53.14085316,849.62,722.1132467,60.807384307731695,1.2596164631623321,3.093849478880334,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
28.36837406,70.30593756,852.68,641.629109,48.800507196689246,1.146715361453927,3.932237696020244,0.1710467575000001,0.18665821338851257,0.14684006685279438,1,1,ON,100.0,esp32-irrigation
18.03657251,56.68663608,858.68,813.6410511,74.46179039419127,0.8960409856156655,2.30918968400498,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
26.89584589,43.32958301,854.32,664.2354921,52.172998616285426,2.008179857512241,4.358811526162768,0.0,0.13045002306190956,0.13045002306190956,1,1,ON,100.0,esp32-irrigation
18.99337216,64.57101819,852.82,589.3380935,40.9995688371283,0.7781922315462286,2.3712021905633565,0.0,0.3166738527145283,0.21994520938632928,1,1,ON,100.0,esp32-irrigation
37.35771895,55.80682479,851.86,869.0518127,82.7281423012015,2.8275282403057918,6.880968822927136,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
19.67378804,62.71193272,857.34,649.3947453,49.959009274337156,0.8544479078146994,2.499322241041326,0.0,0.16734984542771408,0.11942285403856295,1,1,ON,100.0,esp32-irrigation
37.05718767,51.92453065,854.52,744.2943213,64.11642686597811,3.026055941417244,6.815894896525612,1.0,0.0,0.0,0,1,ON,100.0,esp32-irrigation
20.00561426,74.53653945,854.6,817.9251937,75.10091227825889,0.5956142874344944,2.3996976166698745,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
31.0774931,67.65140777,852.95,984.4514286,99.94382040087257,1.459714218878255,4.635738321275022,0.5096866375000002,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
20.71591201,38.56898206,854.13,757.9395115,66.15205930946517,1.501335242091357,3.0063189813170625,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
36.68693169,80.96288504,850.89,849.9892883,79.88433488227642,1.1743240911241195,5.307228369905892,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
23.38215283,74.35406514,858.83,415.2868427,15.034055145865535,0.7373294510922729,2.9181818302770135,0.0,0.7494324142355744,0.5128608547725554,1,1,ON,100.0,esp32-irrigation
36.29787689,80.39495016,852.44,702.9907482,57.95462976370688,1.1839068705429816,5.251518267950022,1.0,0.034089503938218614,0.027134451450574068,0,1,ON,100.0,esp32-irrigation
24.36349844,43.43980332,857.72,638.7203184,48.366564655040385,1.7248842968611695,3.7209557812796175,0.0,0.19389058908266024,0.18055500264579072,1,1,ON,100.0,esp32-irrigation
25.96098326,68.82794811,858.29,345.2248325,4.581983835123235,1.0454154543746315,3.491780847877722,0.0,0.9236336027479461,0.7032120119970786,1,1,ON,100.0,esp32-irrigation
26.51240706,74.09449288,856.91,706.3560448,58.45667530799814,0.8975254986129096,3.4629386876284833,0.0,0.025722078200031008,0.018632594365476273,0,0,OFF,0.0,esp32-irrigation
25.42232996,49.7584774,853.47,825.3032257,76.20159032584563,1.6320187246535425,3.830312028504072,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
21.40426992,80.41494851,856.04,852.1709657,80.20980438703002,0.4993085675874837,2.5169520907932106,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
23.03255276,73.4330285,854.78,586.466579,40.571187261461915,0.7478533284641331,2.8784318959323616,0.0,0.3238135456423014,0.22244803229874263,1,1,ON,100.0,esp32-irrigation
33.04977984,43.2768211,851.37,573.3424186,38.61328368429021,2.8612363579106677,5.966593897299422,0.7562224799999999,0.3564452719284965,0.3564452719284965,1,1,ON,100.0,esp32-irrigation
21.66234278,54.11800289,855.81,845.6776002,79.24110367377652,1.1883454391027912,2.9620347013682333,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
37.88213074,70.10893697,850.11,923.9812377,90.92268689846843,1.9676243612023208,6.3991422493318995,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
25.45782073,52.16927391,857.51,640.2615503,48.59649048330601,1.5569847265340693,3.7826502370992667,0.0,0.1900584919448998,0.16900878824902674,1,1,ON,100.0,esp32-irrigation
21.52404562,74.43168053,853.86,668.2433409,52.77090212120474,0.6566443392724668,2.625434833648569,0.0,0.12048496464658763,0.08002142482395008,1,0,OFF,0.0,esp32-irrigation
38.51188115,45.99526635,853.48,731.9701849,62.277873388445805,3.6779028194870445,7.132643521136573,1.0,0.0,0.0,0,1,ON,100.0,esp32-irrigation
23.36228591,67.10888745,855.5,869.4323669,82.78491457514352,0.9444984215024333,3.0501377226894926,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
24.5662605,40.33388517,854.0,965.5800802,97.12853321965116,1.841804436524683,3.8345528944597307,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
26.5824958,69.02879161,855.88,616.1144905,44.994156061928564,1.0774689417052368,3.607465495552319,0.0,0.25009739896785727,0.19241674443121104,1,1,ON,100.0,esp32-irrigation
27.44876772,61.13411325,853.12,818.7046769,75.21719803667017,1.4226047812867018,4.004521034597914,0.056095964999999914,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
19.09239526,76.47670325,857.49,884.8177829,85.0801593835409,0.5198864116798884,2.247793873797752,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
32.43215467,43.55996339,850.34,605.2780572,43.37754281771277,2.749831226162598,5.838789600103936,0.6790193337500003,0.2770409530381205,0.2770409530381205,1,1,ON,100.0,esp32-irrigation
25.04881504,49.92482747,854.91,727.7350073,61.646056257271646,1.5908883805438547,3.7404082898837125,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
30.16597056,58.30830992,858.83,866.1623059,82.29707657756236,1.7859157972820354,4.762713568631932,0.3957463200000002,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
36.80888759,78.64358638,850.68,670.4789215,53.10441307507845,1.3261887426257877,5.492253037843171,1.0,0.11492644874869254,0.09556676501446516,1,1,ON,100.0,esp32-irrigation
38.96526949,54.4698956,851.23,968.903367,97.62431160968727,3.177293244587796,7.232270536302874,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
24.19047465,48.04768595,855.98,582.9524988,40.046945711194944,1.5680259378078367,3.586712198840346,0.0,0.3325509048134176,0.2966375635039347,1,1,ON,100.0,esp32-irrigation
26.97829197,39.12107459,854.81,604.4251482,43.25030316723562,2.1677780257066663,4.49476012883816,0.0,0.2791616138794063,0.2791616138794063,1,1,ON,100.0,esp32-irrigation
31.04325951,79.98262598,854.75,435.8738712,18.105292887175498,0.9015161653121332,4.13386158257259,0.5054074387499998,0.698245118547075,0.5064923747036563,1,1,ON,100.0,esp32-irrigation
30.7581707,79.16322729,855.13,556.7122087,36.13233660196667,0.9233000932007637,4.1099765000983,0.4697713375000001,0.39779438996722216,0.2907180943164804,1,1,ON,100.0,esp32-irrigation
24.72328335,59.61199671,856.22,855.5685349,80.71666445941746,1.258465082374251,3.458259779221462,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
31.53313739,48.73081836,856.59,596.6696044,42.09330672051956,2.3741544620544457,5.540405643752052,0.56664217375,0.2984448879913407,0.2984448879913407,1,1,ON,100.0,esp32-irrigation
25.80003562,39.21528112,855.53,444.4494104,19.384618829873983,2.0192133715039104,4.172407315486206,0.0,0.6769230195021002,0.6769230195021002,1,1,ON,100.0,esp32-irrigation
26.49266911,53.36520693,853.82,968.3502336,97.5417934272279,1.613838055965391,3.9934060058228895,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
34.42031409,50.99181607,855.15,330.6596674,2.4091066390028346,2.6685033429825884,6.253166770976416,0.9275392612499997,0.9598482226832861,0.9598482226832861,1,1,ON,100.0,esp32-irrigation
24.72608435,57.90312622,859.38,714.5116988,59.67336145431914,1.311931752636821,3.4956058292148895,0.0,0.00544397576134763,0.004507519046148107,0,0,OFF,0.0,esp32-irrigation
29.98932258,55.72094592,853.67,451.4903182,20.435003627682164,1.8776387461876598,4.809650437190233,0.37366532249999995,0.6594166062052973,0.6392448455253077,1,1,ON,100.0,esp32-irrigation
35.35539778,58.72923221,850.92,688.8799336,55.849534005951085,2.3664959824374567,6.313221561500584,1.0,0.06917443323414858,0.06917443323414858,0,1,ON,100.0,esp32-irrigation
28.99285492,71.53812771,856.89,562.2101178,36.95253199472146,1.1396201731352833,4.023215154799479,0.2491068649999999,0.3841244667546423,0.3015012312044271,1,1,ON,100.0,esp32-irrigation
23.41524452,43.95001663,854.49,488.0895553,25.894993071261744,1.6146750267446894,3.4940068203936696,0.0,0.5684167821456376,0.5136604868011032,1,1,ON,100.0,esp32-irrigation
29.69790934,45.82429413,848.6,697.9341678,57.20027317618633,2.259178931981378,5.079555017854979,0.33723866749999987,0.046662113730227855,0.046662113730227855,0,1,ON,100.0,esp32-irrigation
33.31310247,55.21907099,855.72,781.9152668,69.7288379860854,2.2924099461897187,5.821341395305138,0.7891378087499996,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
18.4189478,40.29044218,854.05,957.5136899,95.92516371319245,1.2652394029891858,2.5458511438530813,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
34.85108313,50.76394304,853.19,740.276956,63.51710365962082,2.7456818270678385,6.344078776210664,0.9813853912499999,0.0,0.0,0,1,ON,100.0,esp32-irrigation
27.33767407,46.054531,855.15,936.5396739,92.79619395798765,1.9617719469851729,4.40214066681008,0.04220925874999981,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
21.60982077,47.29405298,855.48,652.8952166,50.48122060604695,1.3607106813004424,3.0576265320110445,0.0,0.15864632323255076,0.13329109825916896,1,1,ON,100.0,esp32-irrigation
20.62486798,79.01234662,856.9,741.0117168,63.62671758956681,0.5100572467742331,2.4277083261259316,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
34.44414011,60.78475498,852.38,898.9709983,87.19158062616316,2.1381018091319133,5.895812582377319,0.9305175137499999,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
35.14789549,54.69812903,854.67,891.7989809,86.12163648535567,2.568075107707973,6.406952192915371,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
21.87981324,62.81473011,854.33,365.2455465,7.568736995967835,0.9759737899563891,2.8645462153607077,0.0,0.8738543834005361,0.6501419353096242,1,1,ON,100.0,esp32-irrigation
28.27952563,38.4643338,856.05,923.3339341,90.82612010902595,2.3641317351267483,4.89273789745838,0.1599407037499998,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
19.03832662,53.04884457,856.85,872.7486024,83.27964103004068,1.034171013632304,2.5112738602784748,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
33.75230875,78.89978599,851.21,617.8136926,45.247648382087014,1.1069887140716645,4.750508030157424,0.8440385937499997,0.24587252696521641,0.1909807915953021,1,1,ON,100.0,esp32-irrigation
29.78826787,38.4838614,856.74,570.8323059,38.23881716722189,2.5786375098852465,5.301217708675497,0.3485334837499998,0.36268638054630187,0.36268638054630187,1,1,ON,100.0,esp32-irrigation
27.67098211,78.43999586,852.94,773.8038606,68.51875286590713,0.7994703897322347,3.553698376838698,0.08387276375000008,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
19.92300369,54.39093057,857.23,466.2822746,22.641714264114785,1.061395811761105,2.6456224030173336,0.0,0.6226380955980869,0.4765354145267235,1,1,ON,100.0,esp32-irrigation
30.8757391,75.25367229,854.81,927.6495646,91.46993945717269,1.1039108764229082,4.2873223079866785,0.48446738750000007,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
38.14043672,48.64652443,857.62,515.6608536,30.00816617518373,3.427962741009594,7.051342348635532,1.0,0.4998638970802711,0.4998638970802711,1,1,ON,100.0,esp32-irrigation
34.79852335,59.96381988,852.87,438.5708636,18.507638706384235,2.226159725010132,6.055489506784553,0.9748154187500004,0.6915393548935961,0.6915393548935961,1,1,ON,100.0,esp32-irrigation
23.17659108,47.89163966,853.95,494.6210414,26.869380735667104,1.4796613885306487,3.369048591387891,0.0,0.5521769877388816,0.4803472359675369,1,1,ON,100.0,esp32-irrigation
23.99376201,62.64371009,854.67,927.1969986,91.40242423613759,1.1142635757862733,3.2520022569181584,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
27.66429451,71.62320557,853.52,504.2837862,28.31089943344355,1.051834332970969,3.7498209266299205,0.08303681375000016,0.5281516761092742,0.4029578545416115,1,1,ON,100.0,esp32-irrigation
35.86454674,64.87087827,855.3,683.5753416,55.05817826694043,2.0715596331489863,6.109878714613758,1.0,0.08236369555099282,0.08236369555099282,0,1,ON,100.0,esp32-irrigation
33.9678819,77.06546517,849.48,695.4138868,56.82428972010347,1.2177676451743875,4.894732969439763,0.8709852375000002,0.05292850466494213,0.0425779074545781,0,1,ON,100.0,esp32-irrigation
36.23818107,46.57858556,850.62,948.7108537,94.61192888826326,3.215476220052262,6.6395253713824784,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
21.59618951,45.58878105,852.34,821.8533283,75.68692376779782,1.4035655123221016,3.0812269225161875,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
33.18911693,51.80114566,855.99,508.1090768,28.881568331201105,2.4503108418720174,5.947875943250819,0.7736396162499997,0.5186405278133149,0.5186405278133149,1,1,ON,100.0,esp32-irrigation
27.93450022,38.18142961,858.52,962.3482234,96.64639464493315,2.327802041279272,4.79771052701472,0.11681252750000004,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
25.73632528,46.61877088,854.25,456.8821984,21.23938129524414,1.7665985341408392,3.9789594876048944,0.0,0.6460103117459309,0.6083153733155225,1,1,ON,100.0,esp32-irrigation
30.55814526,52.29361201,853.51,659.0092548,51.39333207816401,2.0899251958147715,5.098160632952273,0.4447681575,0.1434444653639332,0.1434444653639332,1,1,ON,100.0,esp32-irrigation
19.42272937,58.76400279,855.44,545.1165511,34.40245988583798,0.9302913412808628,2.5073175020244545,0.0,0.42662566856936707,0.31253437564424386,1,1,ON,100.0,esp32-irrigation
19.57184361,79.61548078,858.16,796.2114561,71.86158852534226,0.4641597280314108,2.2753304748992074,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
24.63051384,59.24840344,852.33,942.6054643,93.70110767136575,1.2627798625174635,3.4472022141801437,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
21.00199804,59.02205152,855.68,382.9699425,10.212918206341323,1.019248872635425,2.7695389787084723,0.0,0.829784696560978,0.6263316274054652,1,1,ON,100.0,esp32-irrigation
25.25670925,49.64742114,857.01,694.8957224,56.7469883231834,1.6196109658030613,3.7944177075829093,0.0,0.05421686128027663,0.049060986405378176,0,1,ON,100.0,esp32-irrigation
29.50942362,50.9038211,855.31,403.1189254,13.218806925613714,2.0252776944411957,4.847010848201195,0.31367795249999997,0.7796865512397715,0.7796865512397715,1,1,ON,100.0,esp32-irrigation
36.56291194,51.77263194,853.69,511.4936355,29.38648745622776,2.9548720078455193,6.709284639401724,1.0,0.5102252090628707,0.5102252090628707,1,1,ON,100.0,esp32-irrigation
26.24508493,56.26797289,856.95,936.526867,92.79428338431602,1.4914582717421407,3.862305971299685,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
38.56065877,73.5716658,846.21,789.4619455,70.85467527945582,1.8045928349947993,6.348536379649236,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
29.24865762,43.30018798,855.78,884.5262291,85.03666446953804,2.304053167914656,5.03059710715703,0.28108220249999993,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
21.61528913,58.48887723,853.37,707.4880621,58.6255532135966,1.072051969606401,2.8856936766578327,0.0,0.022907446440056607,0.01759321648870726,0,0,OFF,0.0,esp32-irrigation
23.71237537,73.04744532,850.18,643.4425229,49.07103799283092,0.790461810494986,2.99735541172001,0.0,0.1821493667861514,0.12707021295564982,1,1,ON,100.0,esp32-irrigation
24.40270948,59.06540585,855.95,945.6099101,94.14932035697407,1.2512920363278497,3.4049808491102187,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
28.05915574,63.06917873,857.67,524.5519931,31.334574364478843,1.4007747714829861,4.086100223113481,0.13239446750000017,0.4777570939253526,0.4061860679795916,1,1,ON,100.0,esp32-irrigation
25.87581023,75.62921093,854.15,707.3297883,58.60194142969974,0.8132145360657665,3.310792298024159,0.0,0.02330097617167096,0.0163876612176667,0,0,OFF,0.0,esp32-irrigation
25.24791883,44.83690614,856.95,534.4868872,32.81669315184233,1.7734160905346184,3.9016275882781994,0.0,0.45305511413596117,0.42739136439490844,1,1,ON,100.0,esp32-irrigation
33.73085853,48.1180753,857.58,479.6603644,24.637499828816072,2.71864645789489,6.108494580570195,0.8413573162499999,0.5893750028530654,0.5893750028530654,1,1,ON,100.0,esp32-irrigation
26.39636205,54.25378075,857.72,850.730122,79.99485478656831,1.5741313340026264,3.9480297873986303,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
35.45977347,49.6036282,857.44,690.6811501,56.11824515555047,2.906433689558489,6.473220645570324,1.0,0.06469591407415885,0.06469591407415885,0,1,ON,100.0,esp32-irrigation
38.83719454,74.71370973,854.79,644.1099375,49.170605004584026,1.7524907145825004,6.3424649579712655,1.0,0.18048991659026623,0.16932168402018602,1,1,ON,100.0,esp32-irrigation
37.4547558,75.29105374,853.29,829.5001414,76.82769942628896,1.5892586792326373,5.896267945036788,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
19.66801155,41.05842758,851.23,717.1541156,60.06756551365832,1.350149131104979,2.7675587440256098,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
31.14616491,55.11381762,853.25,417.9842138,15.436457460732822,2.03339431965458,5.1591346458159055,0.5182706137499999,0.7427257089877862,0.7427257089877862,1,1,ON,100.0,esp32-irrigation
35.7186087,55.13471515,851.21,405.7454311,13.610637316949974,2.624567791379791,6.528376593410346,1.0,0.7731560447175004,0.7731560447175004,1,1,ON,100.0,esp32-irrigation
33.73274779,49.96306722,858.98,928.1892673,91.55045400551204,2.62224405669151,6.108889606205638,0.8415934737499997,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
36.45717946,47.85971591,852.79,324.6485169,1.5123442779707776,3.176204419078218,6.6865464153154655,1.0,0.9747942620338204,0.9747942620338204,1,1,ON,100.0,esp32-irrigation
37.40104424,67.2270859,853.42,436.5098511,18.200170371393025,2.1017876462675495,6.451353134618927,1.0,0.6966638271434495,0.6966638271434495,1,1,ON,100.0,esp32-irrigation
34.83808184,62.61838003,854.8,786.8402011,70.46355519384716,2.0831120232423963,5.918349243306398,0.9797602300000001,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
30.28038137,54.51143358,854.08,591.438165,41.312864116738446,1.9613674631328077,4.934711610235512,0.4100476712500001,0.3114522647210259,0.3084442169462245,1,1,ON,100.0,esp32-irrigation
37.06950988,77.69338783,857.39,576.2454686,39.04636982515361,1.4050066612071672,5.623954955582013,1.0,0.34922716958077316,0.29728020967426444,1,1,ON,100.0,esp32-irrigation
26.73582047,54.68369751,852.84,392.6881096,11.662704977359631,1.590807797756514,4.01639358486373,0.0,0.8056215837106728,0.723208066207309,1,1,ON,100.0,esp32-irrigation
30.4983656,44.72020754,854.43,720.3491333,60.54420831542999,2.413444729126187,5.368677587055937,0.43729569999999995,0.0,0.0,0,1,ON,100.0,esp32-irrigation
27.98237171,59.6899451,852.39,685.0407085,55.27678631560305,1.5221287531387002,4.169650515030346,0.12279646374999986,0.07872022807328255,0.0693156946876362,0,1,ON,100.0,esp32-irrigation
34.80104228,62.13405771,850.12,576.4305765,39.07398480459053,2.105780057147694,5.934010786865695,0.9751302849999997,0.3487669199234912,0.3487669199234912,1,1,ON,100.0,esp32-irrigation
19.27003383,76.36934521,853.76,833.3249027,77.39828936140573,0.5280708820055233,2.273449422048999,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
23.1589559,44.65804922,854.73,647.7442396,49.71278163647834,1.5698087803024914,3.42434479513005,0.0,0.17145363939202768,0.15301417682911936,1,1,ON,100.0,esp32-irrigation
35.17669961,63.01109739,852.31,833.4461825,77.41638226388645,2.100165948955259,6.002798003176404,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
19.75680264,58.95850402,853.5,825.0913966,76.1699889936462,0.945312969295162,2.559673594884358,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
33.84774608,47.7762268,850.02,843.0150759,78.84389991426771,2.75445548796245,6.132949208231508,0.85596826,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
22.41872767,65.11092574,854.7,786.2771367,70.37955547353454,0.9462498838903489,2.9205060175573028,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
30.02767235,49.41334865,850.23,957.5365993,95.92858140962741,2.1498337361176816,5.04955320331288,0.37845904374999995,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
35.96762962,73.57814523,855.18,761.821575,66.73119776722571,1.5669360029102257,5.599011149584485,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
23.92514847,43.93674651,854.94,342.4269912,4.164593059433787,1.6653801016772969,3.609335526003112,0.0,0.9305901156761036,0.852741623204191,1,1,ON,100.0,esp32-irrigation
26.18055818,79.54552024,850.81,808.282903,73.66244498753152,0.6949379536776689,3.2665475972655464,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
32.79837092,70.801908,852.89,917.6062229,89.97164211533378,1.452177858096258,4.922899469001415,0.7247963650000004,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
36.34405918,73.98933944,851.36,974.6860172,98.48698557640537,1.5747036793584932,5.675917460917438,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
26.93053313,41.01367881,855.17,572.3628085,38.46714236472637,2.094507317889264,4.430447112063524,0.0,0.3588809605878938,0.3588809605878938,1,1,ON,100.0,esp32-irrigation
34.68302059,65.92672407,856.79,982.604802,99.66833482955629,1.882520833915711,5.685297375990503,0.9603775737499998,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
35.74301561,57.50459005,848.62,607.3596305,43.68807847759506,2.489270623536102,6.522368713253368,1.0,0.27186535870674894,0.27186535870674894,1,1,ON,100.0,esp32-irrigation
23.31705906,53.28384801,855.09,596.7871947,42.11084921177184,1.337841961581681,3.2988733525712277,0.0,0.298152513137136,0.24879649232504147,1,1,ON,100.0,esp32-irrigation
30.07664237,53.38092247,853.59,719.4696427,60.413003138157954,1.9867901252059519,4.919040781481944,0.3845802962499998,0.0,0.0,0,1,ON,100.0,esp32-irrigation
35.40252211,72.86574049,855.03,442.0628266,19.028580743106925,1.5599447472841608,5.489242588486358,1.0,0.6828569876148846,0.6077332865514733,1,1,ON,100.0,esp32-irrigation
29.56030264,48.83882286,854.59,749.5717822,64.90373510205346,2.116650931373639,4.933240123949136,0.32003782999999997,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
22.10427893,45.03131872,853.07,452.0565602,20.519477392369225,1.4625971348068858,3.193632244697291,0.0,0.6580087101271795,0.5696047685910867,1,1,ON,100.0,esp32-irrigation
32.87157231,39.94358184,852.86,562.5432529,37.00223013800012,2.999232618344474,5.929631933708239,0.7339465387499997,0.38329616436666464,0.38329616436666464,1,1,ON,100.0,esp32-irrigation
21.80980028,68.36974589,852.99,695.6355637,56.85736017811817,0.8266361019578367,2.764699786259497,0.0,0.052377330364697154,0.037012913233256346,0,0,OFF,0.0,esp32-irrigation
19.08617129,67.10560104,858.0,918.6847214,90.1325359178146,0.726714320086742,2.3558924916657507,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
19.38924668,73.55445587,855.33,864.3494745,82.02663268060505,0.595375094185177,2.323797177932005,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
27.1603892,70.08812816,859.09,732.3456635,62.33388846839646,1.0765361565491327,3.6932331098712714,0.020048650000000112,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
37.46037061,39.12413063,852.95,624.5526447,46.252986477694165,3.916678461536338,6.903239568929836,1.0,0.22911689203843058,0.22911689203843058,1,1,ON,100.0,esp32-irrigation
38.3104327,73.35048135,851.23,563.369103,37.125433056565306,1.7953171657014966,6.28929023909196,1.0,0.38124278239057824,0.36173431907669046,1,1,ON,100.0,esp32-irrigation
30.0499607,62.79593476,850.21,921.6121763,90.56926285851236,1.5831220010275273,4.568337258045831,0.38124508749999997,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
20.83560608,73.49043343,850.59,337.8214587,3.4775252180097755,0.6526662277210447,2.5355936799086116,0.0,0.9420412463665038,0.6247302498391663,1,1,ON,100.0,esp32-irrigation
29.0456744,80.47795353,850.15,334.3492329,2.9595276389366147,0.7840566722162358,3.7382666122255626,0.2557092999999999,0.9506745393510564,0.6616829485966013,1,1,ON,100.0,esp32-irrigation
30.55254917,42.19150003,854.6,463.0710835,22.162658663600183,2.5316699351194587,5.4550183814332796,0.44406864624999987,0.6306223556066636,0.6306223556066636,1,1,ON,100.0,esp32-irrigation
21.99180565,53.80173342,856.23,520.9967473,30.80419160037116,1.2208404494482854,3.029193489620064,0.0,0.4865968066604807,0.3918126693661108,1,1,ON,100.0,esp32-irrigation
29.1213771,61.01023667,850.15,730.0173103,61.98653740590875,1.572792668161478,4.401384946571648,0.2651721375,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
35.73298552,49.38340442,855.55,962.2880221,96.63741362542196,2.9633541858930554,6.5314443892079534,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
31.84482293,50.9447955,852.57,674.653713,53.72722161769548,2.3120893778769434,5.546114358720533,0.6056028662499999,0.10454630637174205,0.10454630637174205,1,1,ON,100.0,esp32-irrigation
22.9737802,42.76213964,855.21,818.2432747,75.14836460349336,1.6055135498109554,3.417995059277425,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
20.13976771,64.62884463,859.21,476.2689692,24.131560813190898,0.8342601133936044,2.5489672044760487,0.0,0.5978073197801517,0.4235853604869048,1,1,ON,100.0,esp32-irrigation
20.257733,75.38391868,857.41,935.9770873,92.71226551738364,0.5848407753178274,2.4248483671695094,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
30.77575438,47.38666827,853.24,717.5128466,60.12108213390189,2.333693081587203,5.3538266289709435,0.47196929749999983,0.0,0.0,0,1,ON,100.0,esp32-irrigation
21.86106029,50.91438497,852.75,650.6712524,50.14944262330591,1.2868399913951811,3.050220150517799,0.0,0.16417595627823486,0.1349050246802123,1,1,ON,100.0,esp32-irrigation
18.88745366,63.08025603,849.95,879.806779,84.33260204181326,0.8055931834374209,2.3720416493236773,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
